"id","response","response_no","plot_location","choice_reason","sample_size","p_value","pic_id","pic_name","experiment","difficulty","gender","beta","sigma","replica"
204,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,2,1.75,12,2
204,TRUE,3,3,1,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,2,-1.75,5,1
204,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,2,1.75,12,3
204,FALSE,12,6,1,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,2,0,12,1
204,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,2,3.5,12,2
204,FALSE,11,18,1,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
204,TRUE,7,7,1,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,2,2.3,12,2
204,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,2,0.75,5,1
204,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,2,4.5,12,3
204,FALSE,15,17,1,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,2,-0.8,12,3
204,TRUE,1,1,12,100,0,165,"plot_turk2_100_275_5_2.png","turk2",0,2,-2.75,5,2
205,FALSE,9,15,123,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,2,0.4,5,3
205,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
205,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
205,FALSE,17,7,2,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,2,2.3,12,2
205,FALSE,2,14,2,300,0.4015,199,"plot_turk2_300_0_12_3.png","turk2",4,2,0,12,3
205,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,2,0.8,12,1
205,FALSE,11,13,23,300,0.4749,192,"plot_turk2_300_100_5_2.png","turk2",1,2,-1,5,2
205,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,2,1.75,12,3
205,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
206,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
206,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
206,FALSE,19,18,1,300,0.5707,184,"plot_turk2_300_10_5_3.png","turk2",4,1,-0.1,5,3
206,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,1,1.5,5,2
206,FALSE,17,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,1,0.4,5,2
206,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,1,-3.5,12,3
206,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
206,FALSE,19,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,1,2.75,5,3
206,TRUE,3,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,1,-0.7,5,3
206,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
208,FALSE,10,15,1,100,0.903,157,"plot_turk2_100_75_5_3.png","turk2",3,2,-0.75,5,3
208,TRUE,17,17,1,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
208,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
208,FALSE,11,5,1,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,2,-0.25,5,3
208,FALSE,11,13,1,300,0.4749,192,"plot_turk2_300_100_5_2.png","turk2",1,2,-1,5,2
208,FALSE,9,15,1,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,2,0.4,5,3
208,TRUE,6,6,1,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,2,-1.25,5,3
208,TRUE,3,3,1,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,2,-1.75,5,1
208,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
209,TRUE,10,10,2,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
209,FALSE,14,15,2,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,1,-3.5,12,2
209,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,1,-6,12,1
209,TRUE,6,6,2,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,1,0,12,1
209,FALSE,12,10,2,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,1,1.5,12,3
209,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
209,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
209,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
209,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
211,TRUE,10,10,13,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
211,FALSE,19,18,1,300,0.5707,184,"plot_turk2_300_10_5_3.png","turk2",4,1,-0.1,5,3
211,FALSE,3,17,3,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,1,-0.7,5,1
211,TRUE,13,13,13,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
211,FALSE,1,14,3,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,1,0.4,5,1
211,TRUE,3,3,2,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
211,FALSE,17,7,13,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,1,2.3,12,2
211,TRUE,16,16,13,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,1,-3.5,12,1
211,FALSE,15,17,3,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,1,-0.8,12,3
212,TRUE,11,11,123,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,1,0.8,12,1
212,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
212,FALSE,1,18,123,300,0.2255,198,"plot_turk2_300_0_12_2.png","turk2",4,1,0,12,2
212,FALSE,18,19,123,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
212,FALSE,7,8,123,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,1,-1.5,12,2
212,FALSE,6,1,1,100,0.0539,173,"plot_turk2_100_350_12_1.png","turk2",2,1,3.5,12,1
212,TRUE,3,3,123,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
212,TRUE,10,10,12,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
212,TRUE,10,10,12,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,1,1.75,12,3
213,FALSE,14,13,1,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,2,-0.5,12,2
213,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,2,-1.5,12,1
213,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,2,1.75,12,2
213,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
213,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
213,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,2,0.8,12,1
213,TRUE,20,20,1,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,2,-4.5,12,1
213,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,2,-3.5,12,3
213,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,2,-3.5,12,2
214,FALSE,7,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,1,-1.5,12,2
214,TRUE,1,1,1,100,0.0539,173,"plot_turk2_100_350_12_1.png","turk2",2,1,3.5,12,1
214,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,1,4.5,12,3
214,FALSE,16,13,1,100,0.7565,153,"plot_turk2_100_25_5_2.png","turk2",4,1,-0.25,5,2
214,FALSE,5,9,1,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,1,1.25,5,2
214,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,1,1.5,5,3
214,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,1,2.75,5,1
214,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,1,-6,12,2
214,FALSE,9,3,3,100,0.6879,167,"plot_turk2_100_50_12_1.png","turk2",4,1,-0.5,12,1
214,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,1,1.75,5,2
214,FALSE,1,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,1,-0.7,5,3
214,FALSE,7,11,1,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,1,0.4,5,2
214,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,1,1,5,1
214,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
214,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,1,0.75,5,1
214,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,1,-1.5,5,1
216,FALSE,11,5,1,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,2,-0.25,5,3
216,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
216,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,2,1.75,5,2
216,FALSE,1,14,1,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
216,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
216,FALSE,1,18,1,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
216,TRUE,1,1,1,100,0,165,"plot_turk2_100_275_5_2.png","turk2",0,2,-2.75,5,2
216,FALSE,11,13,1,300,0.4749,192,"plot_turk2_300_100_5_2.png","turk2",1,2,-1,5,2
216,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,2,0.75,5,1
217,FALSE,1,14,23,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,1,0.4,5,1
217,FALSE,16,5,1,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,1,2.3,12,1
217,TRUE,1,1,13,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,1,1.5,5,2
217,FALSE,14,11,13,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
217,FALSE,9,3,3,300,0.1912,182,"plot_turk2_300_10_5_1.png","turk2",4,1,0.1,5,1
217,TRUE,4,4,13,300,0,193,"plot_turk2_300_100_5_3.png","turk2",1,1,1,5,3
217,FALSE,5,6,13,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,1,-1.75,12,1
217,TRUE,13,13,13,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
217,TRUE,17,17,3,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,1,-0.7,5,1
218,FALSE,18,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,1,-0.7,5,3
218,FALSE,11,15,1,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,1,0.4,5,3
218,TRUE,20,20,3,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,1,-4.5,12,1
218,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,1,-6,12,3
218,FALSE,7,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,1,-1.5,12,2
218,FALSE,2,13,4,300,0.4749,192,"plot_turk2_300_100_5_2.png","turk2",1,1,-1,5,2
218,FALSE,18,13,1,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,1,-0.5,12,3
218,FALSE,5,1,4,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,1,1.5,5,2
218,FALSE,14,15,1,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,1,-3.5,12,2
219,FALSE,1,18,1,300,0.2255,198,"plot_turk2_300_0_12_2.png","turk2",4,2,0,12,2
219,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,2,-3.5,12,3
219,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,2,0.8,12,2
219,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
219,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,2,1.75,12,2
219,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
219,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
219,FALSE,1,14,1,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
219,FALSE,14,13,1,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,2,-0.5,12,2
219,TRUE,3,3,1,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,2,1,5,1
220,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
220,TRUE,6,6,2,300,0.0035,203,"plot_turk2_300_175_12_1.png","turk2",2,2,-1.75,12,1
220,TRUE,10,10,2,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
220,FALSE,12,10,2,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,2,-3.5,12,3
220,TRUE,7,7,2,100,0.0036,152,"plot_turk2_100_25_5_1.png","turk2",4,2,-0.25,5,1
220,TRUE,19,19,2,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,2,-6,12,2
220,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,2,-6,12,3
220,FALSE,17,7,2,300,0.0017,207,"plot_turk2_300_230_12_2.png","turk2",1,2,2.3,12,2
220,FALSE,12,10,2,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,2,1.5,12,3
220,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,2,0.75,5,2
220,FALSE,7,6,2,100,0.0887,160,"plot_turk2_100_125_5_3.png","turk2",2,2,-1.25,5,3
220,FALSE,9,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
220,FALSE,7,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,2,-1.5,12,2
220,FALSE,16,5,2,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,2,2.3,12,1
220,TRUE,17,17,2,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,2,-0.8,12,3
220,FALSE,11,18,2,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
220,TRUE,13,13,2,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,2,3.5,12,2
220,FALSE,1,14,2,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
220,FALSE,12,6,2,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,2,0,12,1
220,TRUE,3,3,2,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
220,TRUE,3,3,2,300,0,191,"plot_turk2_300_100_5_1.png","turk2",1,2,1,5,1
220,TRUE,20,20,1,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,2,-4.5,12,1
220,TRUE,10,10,2,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,2,1.75,12,3
220,FALSE,1,18,12,300,0.2255,198,"plot_turk2_300_0_12_2.png","turk2",4,2,0,12,2
220,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
221,TRUE,17,17,1,100,0.003,214,"plot_turk2_100_125_5_5.png","turk2",2,2,-1.25,5,5
221,FALSE,1,18,1,100,0.0452,215,"plot_turk2_100_150_12_4.png","turk2",3,2,-1.5,12,4
221,TRUE,5,5,1,100,0.0013,216,"plot_turk2_100_350_12_4.png","turk2",2,2,-3.5,12,4
221,FALSE,5,15,1,100,0.469,212,"plot_turk2_100_25_5_4.png","turk2",4,2,0.25,5,4
221,TRUE,19,19,1,100,4e-04,217,"plot_turk2_100_350_12_5.png","turk2",2,2,-3.5,12,5
221,FALSE,16,19,1,300,0.795,220,"plot_turk2_300_80_12_4.png","turk2",3,2,0.8,12,4
221,TRUE,1,1,1,100,0,221,"plot_turk2_100_600_12_4.png","turk2",0,2,-6,12,4
221,TRUE,6,6,1,100,7e-04,213,"plot_turk2_100_125_5_4.png","turk2",2,2,1.25,5,4
221,TRUE,19,19,1,300,0,219,"plot_turk2_300_230_12_5.png","turk2",1,2,2.3,12,5
222,TRUE,10,10,1,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
222,FALSE,9,15,1,300,0.352,187,"plot_turk2_300_40_5_3.png","turk2",3,2,0.4,5,3
222,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
222,FALSE,7,1,1,100,0.0539,173,"plot_turk2_100_350_12_1.png","turk2",2,2,3.5,12,1
222,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,2,-6,12,3
222,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
222,TRUE,3,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,2,-0.7,5,3
222,FALSE,18,13,1,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,2,-0.5,12,3
222,FALSE,6,14,1,100,0.4696,170,"plot_turk2_100_150_12_1.png","turk2",3,2,-1.5,12,1
224,TRUE,3,3,1,300,0.0342,190,"plot_turk2_300_70_5_3.png","turk2",2,2,-0.7,5,3
224,FALSE,11,18,2,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
224,TRUE,17,17,2,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
224,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,2,1.75,5,2
224,TRUE,1,1,1,300,0.0067,195,"plot_turk2_300_150_5_2.png","turk2",0,2,1.5,5,2
224,FALSE,18,13,2,100,0.7565,153,"plot_turk2_100_25_5_2.png","turk2",4,2,-0.25,5,2
224,FALSE,2,11,2,300,0.0895,186,"plot_turk2_300_40_5_2.png","turk2",3,2,0.4,5,2
224,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
224,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,2,0.75,5,1
224,TRUE,10,10,2,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
224,FALSE,3,16,1,300,0.8093,183,"plot_turk2_300_10_5_2.png","turk2",4,2,-0.1,5,2
225,FALSE,18,5,1,100,0.5453,154,"plot_turk2_100_25_5_3.png","turk2",4,2,-0.25,5,3
225,FALSE,11,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,2,-3.5,12,3
225,FALSE,12,10,1,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,2,1.5,12,3
225,TRUE,13,13,1,100,9e-04,155,"plot_turk2_100_75_5_1.png","turk2",3,2,0.75,5,1
225,TRUE,9,9,1,100,1e-04,163,"plot_turk2_100_175_5_3.png","turk2",1,2,-1.75,5,3
225,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,2,4.5,12,3
225,TRUE,19,19,1,100,0,179,"plot_turk2_100_600_12_1.png","turk2",0,2,-6,12,1
225,FALSE,11,18,1,100,0.0927,158,"plot_turk2_100_125_5_1.png","turk2",2,2,-1.25,5,1
225,TRUE,19,19,1,100,0,180,"plot_turk2_100_600_12_2.png","turk2",0,2,-6,12,2
226,FALSE,13,6,1,300,0.2873,197,"plot_turk2_300_0_12_1.png","turk2",4,2,0,12,1
226,FALSE,1,14,2,300,0.2964,185,"plot_turk2_300_40_5_1.png","turk2",3,2,0.4,5,1
226,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,2,2.75,5,3
226,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,2,0.8,12,2
226,FALSE,17,10,12,300,0.0013,194,"plot_turk2_300_150_5_1.png","turk2",0,2,-1.5,5,1
226,TRUE,19,19,1,300,0,196,"plot_turk2_300_150_5_3.png","turk2",0,2,1.5,5,3
226,FALSE,16,5,1,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,2,2.3,12,1
226,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,2,1.75,12,2
226,FALSE,20,17,12,300,0.0234,188,"plot_turk2_300_70_5_1.png","turk2",2,2,-0.7,5,1
226,TRUE,13,13,1,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,2,3.5,12,2
227,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,1,1.75,5,2
227,FALSE,17,14,2,300,0.4015,199,"plot_turk2_300_0_12_3.png","turk2",4,1,0,12,3
227,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,1,-3.5,12,3
227,TRUE,18,18,1,100,0,166,"plot_turk2_100_275_5_3.png","turk2",0,1,2.75,5,3
227,TRUE,10,10,2,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
227,FALSE,16,5,2,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,1,2.3,12,1
227,FALSE,5,9,2,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,1,1.25,5,2
227,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
227,FALSE,14,17,2,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,1,-0.8,12,3
227,TRUE,3,3,1,100,6e-04,161,"plot_turk2_100_175_5_1.png","turk2",1,1,-1.75,5,1
227,FALSE,20,15,2,100,0.903,157,"plot_turk2_100_75_5_3.png","turk2",3,1,-0.75,5,3
228,TRUE,11,11,1,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,2,0.8,12,1
228,FALSE,12,10,1,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,2,1.5,12,3
228,FALSE,13,17,1,300,0.0839,202,"plot_turk2_300_80_12_3.png","turk2",3,2,-0.8,12,3
228,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,2,4.5,12,3
228,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,2,-2.3,12,3
228,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,2,-3.5,12,3
228,TRUE,10,10,1,300,6e-04,205,"plot_turk2_300_175_12_3.png","turk2",2,2,1.75,12,3
228,TRUE,20,20,1,100,0.0061,176,"plot_turk2_100_450_12_1.png","turk2",1,2,-4.5,12,1
228,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,2,4.5,12,2
228,FALSE,4,13,1,100,0.8014,169,"plot_turk2_100_50_12_3.png","turk2",4,2,-0.5,12,3
228,TRUE,7,7,1,300,1e-04,189,"plot_turk2_300_70_5_2.png","turk2",2,2,0.7,5,2
228,FALSE,17,10,2,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,2,-3.5,12,3
228,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,2,-3.5,12,1
230,TRUE,17,17,1,100,0,164,"plot_turk2_100_275_5_1.png","turk2",0,1,2.75,5,1
230,TRUE,17,17,1,100,0,181,"plot_turk2_100_600_12_3.png","turk2",0,1,-6,12,3
230,FALSE,18,13,1,100,0.7565,153,"plot_turk2_100_25_5_2.png","turk2",4,1,-0.25,5,2
230,TRUE,2,2,1,100,0,178,"plot_turk2_100_450_12_3.png","turk2",1,1,4.5,12,3
230,TRUE,10,10,1,100,0.0802,175,"plot_turk2_100_350_12_3.png","turk2",2,1,-3.5,12,3
230,FALSE,2,8,1,100,0.9403,171,"plot_turk2_100_150_12_2.png","turk2",3,1,-1.5,12,2
230,FALSE,16,9,4,100,0.1034,159,"plot_turk2_100_125_5_2.png","turk2",2,1,1.25,5,2
230,TRUE,15,15,1,100,0,162,"plot_turk2_100_175_5_2.png","turk2",1,1,1.75,5,2
230,FALSE,1,8,1,100,0.1235,156,"plot_turk2_100_75_5_2.png","turk2",3,1,0.75,5,2
232,FALSE,2,5,13,300,0.0317,206,"plot_turk2_300_230_12_1.png","turk2",1,1,2.3,12,1
232,TRUE,16,16,13,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,1,-3.5,12,1
232,TRUE,11,11,13,300,0.0012,200,"plot_turk2_300_80_12_1.png","turk2",3,1,0.8,12,1
232,FALSE,14,15,3,100,0.0514,174,"plot_turk2_100_350_12_2.png","turk2",2,1,-3.5,12,2
232,TRUE,3,3,3,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
232,FALSE,14,13,3,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,1,-0.5,12,2
232,FALSE,13,10,13,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,1,1.5,12,3
232,TRUE,13,13,3,300,0,210,"plot_turk2_300_350_12_2.png","turk2",0,1,3.5,12,2
232,TRUE,11,11,13,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
233,TRUE,20,20,1,300,0,211,"plot_turk2_300_350_12_3.png","turk2",0,1,-3.5,12,3
233,FALSE,14,11,1,300,0.108,201,"plot_turk2_300_80_12_2.png","turk2",3,1,0.8,12,2
233,TRUE,3,3,1,100,0.0028,177,"plot_turk2_100_450_12_2.png","turk2",1,1,4.5,12,2
233,TRUE,10,10,1,300,0.0014,208,"plot_turk2_300_230_12_3.png","turk2",1,1,-2.3,12,3
233,TRUE,16,16,1,300,0,209,"plot_turk2_300_350_12_1.png","turk2",0,1,-3.5,12,1
233,FALSE,12,10,1,100,0.1297,172,"plot_turk2_100_150_12_3.png","turk2",3,1,1.5,12,3
233,TRUE,11,11,1,300,1e-04,204,"plot_turk2_300_175_12_2.png","turk2",2,1,1.75,12,2
233,FALSE,3,13,1,100,0.5075,168,"plot_turk2_100_50_12_2.png","turk2",4,1,-0.5,12,2
